speaker,text,start,end,image_description,confidence,emotion,emocional_confidence,answer_gpt_l_q,video_id,whisper_model
Unknown, O Pesquisa.  O Pesquisa.  O Pesquisa.        O Pesquisa.         O Pesquisa.                  ,357.58,361.24,"A imagem mostra o logotipo do TikTok em um fundo preto. O logotipo é composto por uma nota musical em forma de ""t"" com cores rosa e branca. Abaixo do logotipo, o texto ""TikTok"" está escrito em branco. Não há outros elementos visíveis na imagem. O contexto sugere que a imagem está relacionada à plataforma de mídia social TikTok. O grau de confiança é 1.",1.0,neutro,média,"['neutro', 'neutro']",1,large
SPEAKER_00," Por que que querem prender o meu pai?  Provavelmente, pra ele ser assassinado dentro da prisão.  Ou vocês tem dúvida de que isso é uma possibilidade factível?  Ah, Bolsonaro caiu dentro da prisão, poxa cara, cheio de bandido, não sei como é que é, né, rebelião,  às vezes acontece no Brasil, aconteceu, pô, morreu ali esfaqueado.  Vocês acham que isso é uma impossibilidade? Seja sincero comigo.  Então, essa daí é a guerra que a gente tá lutando.  Aí vem gente falando, ah, você criticou, aí tava zoando ali o negócio do Marçal, Marçal encontrou com o Trump.  Meus amigos, se Marçal tiver alguma chance de ser presidente desse país,  você vai tá condenando os caras de Rio de Janeiro à prisão, a pelo menos até 2031.  Porque um cara que é incapaz de falar sobre Alexandre de Moraes,  vai fazer o que a favor desse pessoal injustiçado?  Você acha que ele vai anistiar igual o Trump?  Tem que ter, ó, culhão.  Eu conheço um cara que tem culhão pra fazer isso daí.  Um cara que, graças a Deus, a gente tem a sorte de tá aí, ah, ele ficou 28 anos de congresso, né,  mais dois de vereador, 30, mais quatro de presidente, 34.  Ficou 34 anos na política, convivendo com a putaria toda.  Toda putada de gente do congresso passou ileso, passou mensalão, sanguessuga,",0.0,87.74,"A imagem é uma captura de tela de um vídeo do TikTok, com uma legenda em português. A legenda informa que a PGR (Procuradoria-Geral da República) denunciou Eduardo Bolsonaro por tentativa de golpe de estado. O vídeo mostra uma pessoa usando um chapéu vermelho com a inscrição ""ADAM"" e um logotipo do TikTok no canto inferior esquerdo. O nome do perfil do TikTok é ""@mundonewsoficial1"". A legenda também inclui uma frase em português que parece ser uma citação ou reflexão sobre a situação, mas não está clara a sua origem ou contexto. O grau de confiança é 0.95, indicando uma alta probabilidade de que a informação seja real e relevante.",0.95,raiva,média,"['raiva', 'feliz', 'raiva']",11,large
SPEAKER_00," petrolão.  Uma cambada de coisa aconteceu lá, o cara passou ileso.  Consegue ali, por um alinhamento dos astros, chegar à presidência da república,  fazer o dream team dos ministros, redução de imposto, água pro Nordeste,  um monte de rodovia duplicada, finalizada, conectando o Acre ao Brasil,  ajudando o pessoal do agro.  O agro do Brasil nunca esteve tão bem.  Aí dá sorte ter um cara desse, aí começa a falar, não, não, não, passou.  Pelo amor de Deus, né, gente?  Pelo amor de Deus.  O plano A, B e C é Jair Bolsonaro.  O pessoal fica, mas o que vai acontecer?  Não, mas ele tá inelegível.  Ele tá inelegível e fica sempre uma suscitação.  Ah, quem é que vai suceder, quem é que vai suceder, não sei o quê, pra quê?  Pra tirar a liderança desse cara.  Porque você não tem imaginário de Jair Bolsonaro não for mais presidente,  não puder concorrer à presidência?  Quem tá te vendendo essa história tá tentando reduzir a importância política dele.  Se ele for um insignificante político, é mais fácil pros seus inimigos ficarem  confortáveis pra fazer dele gato e sapato e ter esse final que eu acabei de falar aqui pra vocês.  Por que que você acha que o regime, a ditadura sempre vai ao redor primeiro,  o entorno pra depois ir pra cima de quem realmente deseja ir?",89.02000000000001,177.3,"A imagem mostra o logotipo do TikTok em um fundo preto. O logotipo é composto por uma letra ""t"" branca com um traço curvo acima, seguido do texto ""TikTok"" em letras brancas. Abaixo do logotipo, há uma barra de progresso com efeitos de distorção, em tons de azul e vermelho, que sugere um efeito de carregamento ou transição. O contexto sugere que a imagem está relacionada a uma tela de carregamento ou de transição de uma aplicação do TikTok. O grau de confiança é 1.",1.0,raiva,baixa,"['raiva', 'triste', 'neutro']",11,large
Unknown, E aí,0.0,1.52,"A imagem parece ser uma captura de tela de uma postagem do Instagram, com o nome de usuário ""ronaldocaiado"" e uma data de publicação de 23 horas atrás. O logotipo do Instagram está presente no canto superior esquerdo. O centro da imagem está em branco, indicando que o conteúdo da postagem ainda não foi carregado. Há um botão de resposta com o texto ""Responder a ronaldocaiado..."" e ícones de coração e compartilhamento no canto inferior direito. O contexto sugere que a imagem foi capturada de uma tela de computador ou dispositivo móvel. O grau de confiança é 1.",1.0,neutro,alta,"['neutro', 'neutro', 'neutro']",12,large
SPEAKER_00, E aí  E aí,57.18,63.6,"A imagem mostra uma postagem do Instagram, onde uma mulher está em um palco, segurando um microfone e parecendo estar falando. Há um pódio de acrílico em frente a ela. O texto na imagem menciona ""Suplente de vereadora"" e ""e cada um de vocês aqui nas suas bases"". O logotipo do Instagram está presente no canto superior esquerdo. O contexto sugere que pode ser um evento político ou de discussão pública. O grau de confiança é 0.95.",0.95,neutro,média,"['neutro', 'neutro']",12,large
SPEAKER_01, E aí,70.1,72.24,"A imagem mostra uma postagem do Instagram, onde uma mulher está em um palco, segurando um microfone e parecendo estar falando. Há um pódio de acrílico em frente a ela. O texto na imagem menciona ""Suplente de vereadora"" e ""e cada um de vocês aqui nas suas bases"". O logotipo do Instagram está presente no canto superior esquerdo. O contexto sugere que pode ser um evento político ou de discussão pública. O grau de confiança é 0.95.",0.95,neutro,alta,"['neutro', 'neutro', 'neutro']",12,large
SPEAKER_01, E aí,74.62,76.44,"A imagem mostra uma postagem de Instagram, com um vídeo de um homem em pé atrás de um pódio, falando em um microfone. O texto em português na imagem diz ""pra vocês que o sonho"". O nome do perfil do usuário é ""ronaldocaiado"" e há um link de perfil ""@sandromabeloficial"". A data e hora da postagem são ""10/10/2024 17:42:11"". O contexto sugere que pode ser um evento ou palestra, possivelmente relacionado à política ou à motivação, dada a referência ao ""sonho"". O grau de confiança é 0.9.",0.9,neutro,alta,"['neutro', 'neutro', 'neutro']",12,large
Unknown, E aí  E aí  E aí  E aí  E aí  E aí    E aí  E aí   E aí,76.44,89.96,"A imagem mostra uma postagem de Instagram, com um vídeo de um homem em pé atrás de um pódio, falando em um microfone. O texto em português na imagem diz ""pra vocês que o sonho"". O nome do perfil do usuário é ""ronaldocaiado"" e há um link de perfil ""@sandromabeloficial"". A data e hora da postagem são ""10/10/2024 17:42:11"". O contexto sugere que pode ser um evento ou palestra, possivelmente relacionado à política ou à motivação, dada a referência ao ""sonho"". O grau de confiança é 0.9.",0.9,neutro,alta,"['neutro', 'neutro', 'neutro']",12,large
SPEAKER_00, E aí  E aí,89.96,93.96,"A imagem mostra uma postagem de Instagram, com um vídeo de um homem em pé atrás de um pódio, falando em um microfone. O texto em português na imagem diz ""pra vocês que o sonho"". O nome do perfil do usuário é ""ronaldocaiado"" e há um link de perfil ""@sandromabeloficial"". A data e hora da postagem são ""10/10/2024 17:42:11"". O contexto sugere que pode ser um evento ou palestra, possivelmente relacionado à política ou à motivação, dada a referência ao ""sonho"". O grau de confiança é 0.9.",0.9,neutro,média,"['neutro', 'neutro']",12,large
Unknown, E aí,101.76,103.16,"A imagem mostra uma postagem de Instagram, com um vídeo de um homem em pé atrás de um pódio, falando em um microfone. O texto em português na imagem diz ""pra vocês que o sonho"". O nome do perfil do usuário é ""ronaldocaiado"" e há um link de perfil ""@sandromabeloficial"". A data e hora da postagem são ""10/10/2024 17:42:11"". O contexto sugere que pode ser um evento ou palestra, possivelmente relacionado à política ou à motivação, dada a referência ao ""sonho"". O grau de confiança é 0.9.",0.9,neutro,alta,"['neutro', 'neutro', 'neutro']",12,large
SPEAKER_02, E aí,110.26,111.56,"A imagem mostra uma postagem de Instagram, com um vídeo de um homem em pé atrás de um pódio, falando em um microfone. O texto em português na imagem diz ""pra vocês que o sonho"". O nome do perfil do usuário é ""ronaldocaiado"" e há um link de perfil ""@sandromabeloficial"". A data e hora da postagem são ""10/10/2024 17:42:11"". O contexto sugere que pode ser um evento ou palestra, possivelmente relacionado à política ou à motivação, dada a referência ao ""sonho"". O grau de confiança é 0.9.",0.9,neutro,alta,"['neutro', 'neutro', 'neutro']",12,large
SPEAKER_01, E aí  E aí  E aí  E aí,111.56,116.24,"A imagem mostra uma postagem de Instagram, com um vídeo de um homem em pé atrás de um pódio, falando em um microfone. O texto em português na imagem diz ""pra vocês que o sonho"". O nome do perfil do usuário é ""ronaldocaiado"" e há um link de perfil ""@sandromabeloficial"". A data e hora da postagem são ""10/10/2024 17:42:11"". O contexto sugere que pode ser um evento ou palestra, possivelmente relacionado à política ou à motivação, dada a referência ao ""sonho"". O grau de confiança é 0.9.",0.9,neutro,média,"['neutro', 'feliz', 'neutro']",12,large
SPEAKER_01, E aí,117.36,118.54,"A imagem mostra uma captura de tela de um vídeo no Instagram, onde um homem está em pé atrás de um pódio de plástico transparente, falando em um microfone. Ele está vestindo um terno azul claro e está em um ambiente interno, possivelmente em um evento formal. No fundo, há uma pintura colorida. O texto em português na imagem diz: ""Olha agradecer o voto,"" e abaixo, há um campo para responder a ""ronaldocaiado."" A data e hora indicadas na imagem são ""10/10/2024 17:42:58 UTC"" e ""10/10/2024 20:42:58 UTC"". O grau de confiança é 1.",1.0,neutro,alta,"['neutro', 'neutro', 'neutro']",12,large
Unknown, E aí     E aí  E aí  E aí,118.54,124.44,"A imagem mostra uma captura de tela de um vídeo no Instagram, onde um homem está em pé atrás de um pódio de plástico transparente, falando em um microfone. Ele está vestindo um terno azul claro e está em um ambiente interno, possivelmente em um evento formal. No fundo, há uma pintura colorida. O texto em português na imagem diz: ""Olha agradecer o voto,"" e abaixo, há um campo para responder a ""ronaldocaiado."" A data e hora indicadas na imagem são ""10/10/2024 17:42:58 UTC"" e ""10/10/2024 20:42:58 UTC"". O grau de confiança é 1.",1.0,neutro,alta,"['neutro', 'neutro', 'neutro']",12,large
SPEAKER_02, E aí  E aí  E aí  E aí  E aí  E aí  E aí,135.78,149.7,"A imagem mostra uma captura de tela de um vídeo no Instagram, onde um homem está em pé atrás de um pódio de plástico transparente, falando em um microfone. Ele está vestindo um terno azul claro e está em um ambiente interno, possivelmente em um evento formal. No fundo, há uma pintura colorida. O texto em português na imagem diz: ""Olha agradecer o voto,"" e abaixo, há um campo para responder a ""ronaldocaiado."" A data e hora indicadas na imagem são ""10/10/2024 17:42:58 UTC"" e ""10/10/2024 20:42:58 UTC"". O grau de confiança é 1.",1.0,neutro,alta,"['neutro', 'neutro', 'neutro']",12,large
Unknown, E aí  E aí  E aí  E aí  E aí  E aí  E aí,149.7,150.44,"A imagem mostra uma captura de tela de um vídeo no Instagram, onde um homem está em pé atrás de um pódio de plástico transparente, falando em um microfone. Ele está vestindo um terno azul claro e está em um ambiente interno, possivelmente em um evento formal. No fundo, há uma pintura colorida. O texto em português na imagem diz: ""Olha agradecer o voto,"" e abaixo, há um campo para responder a ""ronaldocaiado."" A data e hora indicadas na imagem são ""10/10/2024 17:42:58 UTC"" e ""10/10/2024 20:42:58 UTC"". O grau de confiança é 1.",1.0,neutro,alta,"['neutro', 'neutro', 'neutro']",12,large
SPEAKER_02, E aí,150.44,153.6,"A imagem mostra uma captura de tela de um vídeo no Instagram, onde um homem está em pé atrás de um pódio de plástico transparente, falando em um microfone. Ele está vestindo um terno azul claro e está em um ambiente interno, possivelmente em um evento formal. No fundo, há uma pintura colorida. O texto em português na imagem diz: ""Olha agradecer o voto,"" e abaixo, há um campo para responder a ""ronaldocaiado."" A data e hora indicadas na imagem são ""10/10/2024 17:42:58 UTC"" e ""10/10/2024 20:42:58 UTC"". O grau de confiança é 1.",1.0,neutro,alta,"['neutro', 'neutro', 'neutro']",12,large
Unknown, E aí  E aí  E aí  E aí  E aí  E aí  E aí  E aí  E aí  E aí  E aí  E aí  E aí,154.53999999999996,162.66,"A imagem mostra a página de Instagram do Ronaldo Caiado, governador de Goiás. A página contém informações sobre o número de publicações, seguidores e seguidos. Há uma breve descrição do perfil, mencionando que ele é apaixonado por sua família e seu estado. A página inclui links para um site pessoal e para um perfil no Twitter. Abaixo, há três publicações destacadas, incluindo uma foto do governador sorrindo, outra com um grupo de pessoas em um evento ao ar livre e uma terceira com uma imagem de um homem em um terno e um texto em português. O contexto sugere que a imagem foi capturada de uma tela de celular ou computador, e o nível de confiança é 1.",1.0,neutro,média,"['neutro', 'neutro']",12,large
